FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,VerDate
The Saltpan,Off Park,2005-06 Prescribed Burn,2005/08/11,2005/08/11,1.48370340,683.34481709,06/06/2024
Angophora Pl,Off Park,2005-06 Prescribed Burn,2005/10/12,2005/10/12,2.26231560,781.51218188,06/06/2024
Muraban,Off Park,2005-06 Prescribed Burn,2005/08/13,2005/08/13,27.36432177,3537.07576957,06/06/2024
Beaumont Rd,Off Park,2005-06 Prescribed Burn,2005/08/13,2005/08/13,2.31642974,1669.15210292,06/06/2024
Milton,Off Park,2005-06 Prescribed Burn,2005/09/14,2005/09/14,0.24955975,214.53400649,06/06/2024
Durham Place HR,SNRHR0506-14,2005-06 Prescribed Burn,2005/09/15,2005/09/16,10.78902444,2198.95837867,06/06/2024
Durham Place HR,SNRHR0506-14,2005-06 Prescribed Burn,2005/09/15,2005/09/16,0.23598107,214.13520420,06/06/2024
Malton Rd,Off Park,2005-06 Prescribed Burn,2005/09/15,2005/09/15,0.63640305,524.05979286,06/06/2024
Solander Cl,Off Park,2005-06 Prescribed Burn,2005/08/16,2005/08/16,0.39286380,307.86162575,06/06/2024
Palm St,Off Park,2005-06 Prescribed Burn,2005/09/16,2005/09/16,10.15707697,1933.35775575,06/06/2024
Redfield Stage 1,Off Park,2005-06 Prescribed Burn,2005/08/17,2005/08/17,0.41667744,282.75515545,06/06/2024
Normanhurst Scouts,Off Park,2005-06 Prescribed Burn,2005/08/18,2005/08/18,1.60761289,722.78628542,06/06/2024
The Landings HR,SNRHR0506-01,2005-06 Prescribed Burn,2005/07/05,2005/07/07,8.18974816,1325.51615792,06/06/2024
Coonawarra Stage 2 HR,SNRHR0506-16,2005-06 Prescribed Burn,2005/10/20,2005/10/29,11.83135006,2649.68062731,06/06/2024
Galston Rd South,Off Park,2005-06 Prescribed Burn,2005/09/23,2005/09/23,9.21152421,2261.68378578,06/06/2024
Rofe Park West,Off Park,2005-06 Prescribed Burn,2005/08/24,2005/08/24,3.37367247,1227.26018271,06/06/2024
Moores Rd,Off Park,2005-06 Prescribed Burn,2005/09/24,2005/08/13,108.58411759,9849.64047710,06/06/2024
Merideth HR,SNRHR0506-07,2005-06 Prescribed Burn,2005/08/25,2005/08/27,2.02057862,839.41766690,06/06/2024
Piperita HR,SNRHR0506-09,2005-06 Prescribed Burn,2005/08/26,2005/08/28,0.64793748,376.02955213,06/06/2024
Piperita HR,SNRHR0506-09,2005-06 Prescribed Burn,2005/08/26,2005/08/28,2.88063195,1051.39762964,06/06/2024
Pistol Club HR,SNRHR0506-17,2005-06 Prescribed Burn,2005/10/29,2005/10/30,51.67297777,5785.11489459,06/06/2024
H.A.R.T. Driver Training 1,Off Park,2005-06 Prescribed Burn,2005/07/30,2005/07/30,0.26148066,411.59649210,06/06/2024
Alicia,Off Park,2005-06 Prescribed Burn,2005/08/30,2005/08/30,3.34016739,824.80980674,06/06/2024
Burns Rd,Off Park,2005-06 Prescribed Burn,2005/08/31,2005/08/31,1.51488888,572.82742183,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,83.07349533,11058.41842988,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.46699630,514.54336080,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.07057869,507.40264051,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.32482359,503.61772806,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.33763198,604.00203664,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,2.04980325,575.20543921,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,0.46178599,265.90220966,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.75159470,573.68329877,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,3.08953839,699.64534731,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,15.36168157,1459.63986773,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,1.85305234,511.93082162,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,10.78856849,1616.83704560,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,7.87549237,1135.09153816,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,8.93301244,1708.67933581,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,114.10462227,8328.33265421,06/06/2024
Thurat Ridge,BMR-HR-05-004,2005-06 Prescribed Burn,2006/03/19,2006/03/23,128.77953438,6975.81599017,06/06/2024
Mt Ettalong,CC/HR,2005-06 Prescribed Burn,2005/08/02,2005/08/05,38.48437529,3382.16732348,06/06/2024
East Kariong,CC/HR,2005-06 Prescribed Burn,2005/07/31,2005/08/05,81.02844593,4820.15272845,06/06/2024
Woy Woy Bay North,CC/HR,2005-06 Prescribed Burn,2005/08/17,2005/08/23,16.03644082,2053.03646439,06/06/2024
Old Mooney,CC/HR,2005-06 Prescribed Burn,2005/08/14,2005/08/23,108.51974739,5938.63868040,06/06/2024
Keif,CC/HR,2005-06 Prescribed Burn,2005/09/01,2005/09/06,715.85074956,17880.71684483,06/06/2024
Macmasters Ridge,CC/HR,2005-06 Prescribed Burn,2005/08/26,2005/09/01,30.75886416,3390.63139608,06/06/2024
Cobblers Peg HR,CC/HR,2005-06 Prescribed Burn,2006/04/27,2006/04/30,270.75957727,10451.22250187,06/06/2024
Hawke Head Drive,CC/HR,2005-06 Prescribed Burn,2006/05/05,2006/06/28,12.08755827,2481.54155397,06/06/2024
Sugarloaf PB,CC/HR,2005-06 Prescribed Burn,2006/05/14,2006/06/05,1029.74521305,19526.53785490,06/06/2024
Folpps PB,CC/HR,2005-06 Prescribed Burn,2006/05/20,2006/05/29,949.94227427,20079.70383982,06/06/2024
Tea Tree,BMR-HR-05-006,2005-06 Prescribed Burn,2006/03/29,2006/04/10,215.74200915,6339.59098665,06/06/2024
Braeside Stage 3,BMR-HR-05-007,2005-06 Prescribed Burn,2006/04/10,2006/04/12,10.62362547,1309.99905053,06/06/2024
Bilpin Hall,BMR-HR-05-008,2005-06 Prescribed Burn,2006/04/11,2006/04/13,4.87621187,834.10091899,06/06/2024
Bilpin Motocross,BMR-HR-05-009,2005-06 Prescribed Burn,2006/04/11,2006/04/13,13.13007668,1681.10440687,06/06/2024
Bilpin Oval,BMR-HR-05-010,2005-06 Prescribed Burn,2006/04/19,2006/04/19,3.46022034,984.29193069,06/06/2024
"Observatory, Linden",BMR-HR-05-012,2005-06 Prescribed Burn,2006/04/27,,172.51897366,7016.69904051,06/06/2024
Pheasants Cave,BMR-HR-05-011,2005-06 Prescribed Burn,2006/04/24,,106.25967880,5922.54084091,06/06/2024
Pheasants Cave,BMR-HR-05-011,2005-06 Prescribed Burn,2006/04/26,,5.79943318,1240.06144184,06/06/2024
"Guy Place,Emu Heights",BMR-HR-05-019,2005-06 Prescribed Burn,2006/04/29,2006/05/02,1.85893647,605.78489125,06/06/2024
"Guy Place, Emu Heights",BMR-HR-05-018,2005-06 Prescribed Burn,2005/09/01,2005/09/01,0.82265992,397.56113944,06/06/2024
Never Never,BMR-HR-05-020,2005-06 Prescribed Burn,2006/05/17,2006/05/22,398.39442243,17695.18029532,06/06/2024
Murrumbo Creek,BMR-HR-05-014,2005-06 Prescribed Burn,2006/05/09,2006/05/14,160.04224443,13996.69821149,06/06/2024
Kellys Gap,BMR-HR-05-017,2005-06 Prescribed Burn,2006/05/17,2006/05/21,188.46176939,12397.43668106,06/06/2024
Kellys Gap,BMR-HR-05-017,2005-06 Prescribed Burn,2006/05/17,2006/05/21,60.65806126,6774.79156032,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,319.72522380,16305.30041413,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,5.44674974,975.73777679,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,3.41056658,785.99970783,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,4.96081908,890.66556273,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,7.34083103,1070.94449204,06/06/2024
Betealween Mountain,BMR-HR-05-016,2005-06 Prescribed Burn,2006/05/13,2006/05/18,3.11876793,673.47812182,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.01088488,737.24936532,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.74848420,1033.55456089,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,36.87720238,3805.60450167,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,2.90836046,882.54202486,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.59116304,954.65427871,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,8.61267480,1510.32700901,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,6.60349406,1615.64515307,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.42568900,1249.62734945,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,2.46809978,743.65251885,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,2.03830654,609.01397583,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,6.00510562,1183.80830160,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.50530689,1021.54587988,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,3.66291738,970.50083808,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,6.18835344,1223.53941157,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,1.72728357,733.27135895,06/06/2024
Yodellers Range,BMR-HR-05-013,2005-06 Prescribed Burn,2006/05/02,2006/05/06,4.77679291,864.41857742,06/06/2024
Pear Hill Stage 2,BMR-HR-05-015,2005-06 Prescribed Burn,2006/05/10,2006/05/06,65.04400486,4642.78466508,06/06/2024
Illawong,SSR/2005/HR01,2005-06 Prescribed Burn,2005/11/24,2005/12/01,19.60879707,2931.80484582,06/06/2024
Savilles Creek,SSR/2005/HR02,2005-06 Prescribed Burn,2005/11/22,2005/11/23,0.74790101,382.93356587,06/06/2024
Bullio Tunnel,SSR/2005/HR04,2005-06 Prescribed Burn,2006/04/10,2006/04/22,193.75367627,7400.09846000,06/06/2024
Durham Place HR spot over,SNRHR0506-14,2005-06 Prescribed Burn,2005/09/15,2005/09/16,0.23598107,214.13520420,06/06/2024
Parkhill Schofield HR,SNRHR0506-19,2005-06 Prescribed Burn,2006/03/11,2006/03/12,43.78983221,6694.60062344,06/06/2024
Tania HR,SNRHR0506-20,2005-06 Prescribed Burn,2006/03/11,2006/05/12,28.84467036,3086.43023554,06/06/2024
Kooloona,SNRHR0506-23,2005-06 Prescribed Burn,2006/04/12,2006/04/13,3.39349501,1131.69144702,06/06/2024
Carlyle stage 1,Off Park,2005-06 Prescribed Burn,2006/05/04,2006/05/04,2.91380025,790.69872145,06/06/2024
Albany,SNRHR0506-24,2005-06 Prescribed Burn,2006/04/13,2006/04/13,2.30378303,1369.17179722,06/06/2024
Kiberly st C,SNRHR0506-25,2005-06 Prescribed Burn,2006/05/10,2006/05/10,0.87224928,544.92227926,06/06/2024
Myrtle St,Off Park,2005-06 Prescribed Burn,2006/05/10,2006/05/11,1.38005076,790.11351912,06/06/2024
Rofe (East),SNRHR0506-21,2005-06 Prescribed Burn,2006/04/05,2006/04/06,14.49908211,1868.82355094,06/06/2024
Galston Showground,Off Park,2005-06 Prescribed Burn,2006/04/09,2006/04/09,15.94234651,3038.41190151,06/06/2024
Kentia APZ South,Off Park,2005-06 Prescribed Burn,2006/04/07,2006/04/07,2.52031087,1111.49321772,06/06/2024
Forester Cr,SNRHR0506-22,2005-06 Prescribed Burn,2006/04/07,2006/04/07,3.01089171,1242.81615761,06/06/2024
Finlay,Off Park,2005-06 Prescribed Burn,2006/04/19,2006/04/19,2.58336614,699.14198269,06/06/2024
Craig Street,Off Park,2005-06 Prescribed Burn,2006/04/08,2006/04/08,13.78886989,1927.01243481,06/06/2024
Millwood Avenue,SNRHR0506-15,2005-06 Prescribed Burn,2005/10/21,2005/10/28,0.58206858,465.19754669,06/06/2024
Old Pitt Town Road Bush 1,,2005-06 Prescribed Burn,,,25.59529774,2227.44033676,06/06/2024
Sheep Camp,,2005-06 Prescribed Burn,,,17.22842709,1810.53447227,06/06/2024
Field Studies Centre,,2005-06 Prescribed Burn,,,4.60123102,926.08085403,06/06/2024
Whitmore,,2005-06 Prescribed Burn,,,1.97139011,1252.14833644,06/06/2024
Long Neck Quarry,,2005-06 Prescribed Burn,,,3.96623202,992.93677108,06/06/2024
Midson Road Verge,,2005-06 Prescribed Burn,,,13.61218942,2549.30653432,06/06/2024
Sewerage Plant,,2005-06 Prescribed Burn,,,28.49039235,2574.06554533,06/06/2024
Old Pitt Town Road Strip,,2005-06 Prescribed Burn,2005/09/23,,4.24554869,1892.24980295,06/06/2024
Eco-burn Woodland 2,,2006-07 Prescribed Burn,,,7.60737624,1459.47020444,06/06/2024
Waninga Stage 2,SNR HR 0607-1,2006-07 Prescribed Burn,2006/07/13,2006/07/14,1.09528551,734.85094789,06/06/2024
Darcy's,Off Park HR,2006-07 Prescribed Burn,,,0.89608419,659.94869105,06/06/2024
Round Table,Off Park HR,2006-07 Prescribed Burn,2006/08/31,2006/09/01,0.49902892,475.19837945,06/06/2024
Windsor pre burn 2,Off Park HR,2006-07 Prescribed Burn,2006/08/23,2006/08/24,0.28255453,309.98537060,06/06/2024
Windsor,Off Park HR,2006-07 Prescribed Burn,2006/09/06,2006/09/07,1.86500927,577.61783164,06/06/2024
Farnborough,Off Park HR,2006-07 Prescribed Burn,2006/09/30,2006/09/30,3.63318330,957.83602483,06/06/2024
Cumbora,SNR HR 0607-3,2006-07 Prescribed Burn,2006/09/30,2006/09/30,2.89040098,879.46081113,06/06/2024
Armen Way stage 1,Off Park HR,2006-07 Prescribed Burn,2006/09/30,2006/09/30,0.73413425,448.18939078,06/06/2024
Armen Way stage 2,Off Park HR,2006-07 Prescribed Burn,2006/09/30,2006/09/30,0.27020404,221.77754450,06/06/2024
Russell,Off Park HR,2006-07 Prescribed Burn,2006/09/28,2006/09/29,1.46734892,608.95173414,06/06/2024
Tokanue,Off Park HR,2006-07 Prescribed Burn,2006/09/29,2006/09/30,2.39181893,814.55627673,06/06/2024
St Johns A,Off Park HR,2006-07 Prescribed Burn,2006/09/27,2006/09/28,1.73634499,633.14115494,06/06/2024
Dons Rd,SNR HR 0607-4,2006-07 Prescribed Burn,2006/10/07,2006/10/08,28.83001043,2923.40284601,06/06/2024
Blackash/Bowral,SNR HR 0607-2,2006-07 Prescribed Burn,2006/10/05,2006/10/06,1.84290191,589.40836184,06/06/2024
Doyle,Off Park HR,2006-07 Prescribed Burn,2006/10/10,2006/10/11,2.92377093,1160.56752028,06/06/2024
Walters Road Sth (BFMC 2/2006),Off Park HR,2006-07 Prescribed Burn,2006/09/26,,2.31067406,836.95136082,06/06/2024
Walters Road Nth (BFMC 3/2006),Off Park HR,2006-07 Prescribed Burn,2006/10/01,,2.06832765,743.50190929,06/06/2024
Minkara Road West (BFMC 4/2006,Off Park HR,2006-07 Prescribed Burn,,,5.08689402,1079.59408840,06/06/2024
Cromer Heights (BFMC 31/2006),Off Park HR,2006-07 Prescribed Burn,2006/10/07,,31.18732103,2925.95673252,06/06/2024
Beacon Hill Oval (BFMC 35/2006,Off Park HR,2006-07 Prescribed Burn,2006/09/05,,0.43411282,297.77387898,06/06/2024
Cambage Circuit (BFMC 41/2006),Off Park HR,2006-07 Prescribed Burn,2006/08/27,,0.65612353,536.94458513,06/06/2024
Wyatt Avenue (BFMC 26/2006),Off Park HR,2006-07 Prescribed Burn,2006/09/30,,3.82314965,1008.43415976,06/06/2024
Warriewood Escarpment Zone 10,Off Park HR,2006-07 Prescribed Burn,,,0.10224261,157.06155467,06/06/2024
Jamieson Park (BFMC 39/2006),Off Park HR,2006-07 Prescribed Burn,,,5.33236428,1115.11448404,06/06/2024
Wakehurst Parkway ? (BFMC ?),Off Park HR,2006-07 Prescribed Burn,2006/09/30,,6.62733688,1290.75082972,06/06/2024
Lakesland,SSTH,2006-07 Prescribed Burn,2007/04/18,,78.53036174,5379.40965792,06/06/2024
Astills,HR0607-2,2006-07 Prescribed Burn,2006/10/07,2006/10/08,27.65065047,2127.11685706,06/06/2024
Wards Hill Road,HR04090207446,2006-07 Prescribed Burn,2006/09/30,2006/10/01,8.98675854,1549.76951075,06/06/2024
Wattle HR,HR06011816111,2006-07 Prescribed Burn,2007/04/21,2007/04/21,43.90870743,3229.06625318,06/06/2024
Tomalpin HR,"07041820610",2006-07 Prescribed Burn,2007/04/18,2007/04/24,1821.65963909,24591.61416055,06/06/2024
Diamond Ridge HR,HR05040510526,2006-07 Prescribed Burn,2007/05/03,2007/05/10,371.03522606,10978.15077173,06/06/2024
Curra Creek,,2006-07 Prescribed Burn,2007/04/17,,293.65512099,6853.65387387,06/06/2024
Murrumbline Creek,,2006-07 Prescribed Burn,2007/04/18,,75.47487178,3574.83581701,06/06/2024
Bens Creek,,2006-07 Prescribed Burn,2007/05/15,,171.51948441,8410.96860345,06/06/2024
Stack Ridge,,2006-07 Prescribed Burn,2007/04/02,,525.74821910,15825.51777353,06/06/2024
Bens Creek,,2006-07 Prescribed Burn,2007/05/15,,4.03137648,806.41805379,06/06/2024
Thurat Tops,BMR-HR07-028,2007-08 Prescribed Burn,2008/04/05,2008/04/07,715.98222721,22058.54664845,06/06/2024
Boyd Range,BMR-HR07-026,2007-08 Prescribed Burn,2008/04/05,2008/04/07,1220.00552973,49090.08434828,06/06/2024
Krungle Bungle Range,BMR-HR07-025,2007-08 Prescribed Burn,2008/04/04,2008/04/07,1187.33281742,49651.40312898,06/06/2024
Tyan Peak,BMR-HR07-024,2007-08 Prescribed Burn,2008/04/04,2008/04/06,1790.07491820,33619.83924102,06/06/2024
Sackville Street HR,HR07031622369,2007-08 Prescribed Burn,2008/03/13,2008/03/17,8.67545934,2598.49799240,06/06/2024
Bowmans Hill Eco/HR,HR08030328692,2007-08 Prescribed Burn,2008/03/07,2008/03/08,9.88692441,2097.59625706,06/06/2024
Bowmans Hill Eco/HR,HR08030328692,2007-08 Prescribed Burn,2008/03/07,2008/03/08,8.90015488,1367.19883301,06/06/2024
Bowmans Hill Eco/HR,HR08030328692,2007-08 Prescribed Burn,2008/03/07,2008/03/08,1.07161243,658.67274233,06/06/2024
Heather Place Hornsby Heights,SNR-66/08,2007-08 Prescribed Burn,2008/03/20,2008/03/20,3.69709380,1450.07633323,06/06/2024
Excelsior Rd Mt Colah,SNR-,2007-08 Prescribed Burn,,,41.45499919,2719.82553635,06/06/2024
Konda Road Burn,HR05032410416,2007-08 Prescribed Burn,2007/08/15,2007/08/16,16.70708814,2921.53375966,06/06/2024
Putty Catchment HR,HR06041817254,2007-08 Prescribed Burn,2007/10/18,2007/10/21,58.33575353,3666.00057261,06/06/2024
MacMasters Ridge HR,HR06041217209,2007-08 Prescribed Burn,2008/03/18,2007/03/19,47.25618154,4975.61498138,06/06/2024
Green Swamp HR,HR07011921958,2007-08 Prescribed Burn,2008/03/14,2008/03/14,400.47826528,20928.68406426,06/06/2024
Werong HR,HR08020128000,2007-08 Prescribed Burn,2008/04/04,2008/04/06,2667.33334205,111327.32754985,06/06/2024
Little Melon HR,HR08011127340,2007-08 Prescribed Burn,2008/04/04,2008/04/05,536.97145491,15573.20411126,06/06/2024
Baerami HR,HR08020328003,2007-08 Prescribed Burn,2008/03/18,2008/03/27,1835.65144052,36507.41787055,06/06/2024
Rockview HR - Phase 1,HR08020328005,2007-08 Prescribed Burn,2008/04/04,2008/04/09,411.71492586,11380.55002623,06/06/2024
Forest Gully HR - 1,HR08020328002,2007-08 Prescribed Burn,2008/04/01,2008/04/09,176.03663898,7308.57039006,06/06/2024
Forest Gully HR - 1,HR08020328002,2007-08 Prescribed Burn,2008/04/01,2008/04/09,92.03828235,5405.75162987,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,7.48199495,1626.21761362,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,3.29867222,1089.56009301,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,17.79673308,3043.06040221,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,12.24392290,2847.17417734,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,12.33461491,2869.28805926,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,36.57369022,5510.24370990,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,44.75341307,5848.49136489,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,320.03651799,30200.91976453,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,10.75609969,2076.57426742,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,5.72212090,980.55457607,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,156.30040874,21972.51812018,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,10.23990810,1554.86319270,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,27.93947224,4192.35714991,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,36.26620243,3870.41788160,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,92.66009945,9536.20972446,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,45.13758970,5078.21740194,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,26.40385222,5564.38958056,06/06/2024
Stockyard Creek,BMR-HR07-020,2007-08 Prescribed Burn,2008/03/19,2008/03/21,39.76239152,6685.19852595,06/06/2024
"Highland Road, Faulconbridge",BMR-HR07-027,2007-08 Prescribed Burn,2008/04/05,2008/04/07,26.42115917,4019.71530131,06/06/2024
"Glossop Rd, Linden",BMR-HR07-021,2007-08 Prescribed Burn,2008/04/04,,242.14116527,7854.03949423,06/06/2024
Springwood Ridge,BMR-HR07-017,2007-08 Prescribed Burn,2008/03/18,2008/03/21,466.46238906,22673.97267359,06/06/2024
Long Creek,BMR-HR07-023,2007-08 Prescribed Burn,2008/04/01,2008/04/04,249.76370791,19395.88321406,06/06/2024
Long Creek,BMR-HR07-023,2007-08 Prescribed Burn,2008/04/01,2008/04/04,264.25956603,15692.74560035,06/06/2024
Short Cut Track Stage 3,BMR-HR07-014,2007-08 Prescribed Burn,2008/03/17,2008/03/17,2.29443515,1005.57510144,06/06/2024
Millnigang,BMR-HR07-013,2007-08 Prescribed Burn,2008/03/15,2008/03/17,1325.23178180,34531.29080898,06/06/2024
Sublime Point Stage 1,BMR-HR07-011,2007-08 Prescribed Burn,2008/03/15,2008/03/16,5.42982377,1651.22650683,06/06/2024
